ID,Upvotes
361348,149.88959
234054,5796.501
212541,175.0
452107,175.0
227926,150.0
340913,659.49927
316690,577.8359
223984,175.0
193558,954.55585
155138,350.17987
36080,110.0
355444,129.7929
310281,68.438515
79606,75.034035
16325,789.7176
460657,285.28174
159813,57.78108
390567,76.71095
340325,175.0
85871,110.0
360723,6608.9575
200645,175.0
180440,277.65118
9158,101.702896
295966,766.24976
131958,104.95793
168051,234.35387
246426,239.6558
195598,40.0
6177,110.0
10574,175.0
181076,125.0
170742,110.0
123659,8.6605425
333658,218.74455
293962,8.6605425
423136,198.30884
90343,225.55745
32867,65.81684
143820,133.74834
16783,108.41819
286877,528.9564
422113,175.0
42145,419.1627
377322,175.0
232647,175.0
320851,75.034035
74336,566.4778
121520,101.702896
46307,175.0
137345,32.432655
426975,175.0
126697,175.0
188080,125.0
399469,75.034035
132942,108.41819
199602,285.28174
335704,119.80199
20602,175.0
458202,502.1103
74016,23.405846
374627,332.1845
169941,54.271606
267769,213.0729
108489,175.0
51782,175.0
160092,32.432655
152160,129.7929
162504,75.034035
286106,58.074436
331480,58.444008
451655,150.0
311726,110.0
199325,75.034035
24806,175.0
237104,175.0
252830,106.61801
273090,32.432655
115172,8.6605425
28445,101.702896
153732,126.3465
40870,175.0
212207,129.7929
411175,175.0
213177,8.6605425
149578,175.0
329243,32.432655
26565,800.1281
242893,483.95755
163630,150.0
11802,58.444008
434228,732.6758
277388,1409.6213
116623,3041.468
12726,58.444008
92182,175.0
308356,175.0
342196,175.0
435921,75.034035
117479,1235.45
20084,110.0
110267,896.18146
211485,175.0
52505,175.0
105490,332.32178
400015,32.432655
376091,175.0
169994,40.0
447639,194.80597
371187,175.0
90597,175.0
142364,175.0
337332,338.21002
381967,398.63196
333824,194.81383
148970,68.438515
164926,32.432655
283475,19.626444
385738,75.034035
351580,418.80283
252511,32.432655
74994,150.0
181215,175.0
175240,175.0
326299,23.405846
147014,75.034035
43,3.9361668
168852,175.0
139899,141.09174
92827,150.0
165023,175.0
65135,146.70892
438924,175.0
124065,101.82267
468868,218.74455
395456,175.0
80156,350.17987
279666,49.986614
255179,380.15674
30329,175.0
351240,175.0
330034,234.35387
12342,175.0
327306,77.11351
110149,175.0
368744,175.0
96337,295.5584
343321,175.0
79366,5.970784
199920,175.0
22910,546.7039
446787,110.0
367361,4.0492744
272292,8.6605425
333092,175.0
192137,1409.6213
82097,75.034035
98490,2523.7766
114358,489.5809
405496,8.6605425
464141,175.0
34565,175.0
446335,150.0
38895,57.78108
326932,203.8596
461640,3.9361668
386626,175.0
217886,75.034035
321498,175.0
247211,3728.7258
25731,242.28996
202584,175.0
99937,125.0
92509,23.405846
306100,239.6558
45223,23.405846
72671,8.6605425
55616,267.6643
398035,175.0
154437,70.0
468623,85.35097
316964,175.0
232389,1162.4838
208692,110.0
64213,150.0
204826,175.0
296884,59.013416
387856,88.351074
52733,150.0
433114,32.432655
57249,79.91879
162316,175.0
422712,175.0
444109,175.0
349477,318.72882
207955,374.567
128102,150.11859
411957,150.0
294032,175.0
223753,68.438515
357921,127.68535
73844,175.0
365578,23.405846
380793,175.0
185815,260.5569
221374,234.35387
218609,110.0
291475,175.0
237002,175.0
279871,239.6558
232371,175.0
168273,110.0
75316,175.0
3824,8.6605425
438075,175.0
160250,129.7929
380340,150.0
352801,135.04817
434035,2395.0505
149361,1068.7847
204152,267.738
369459,373.2019
351015,240054.88
305068,95.0
85319,175.0
27745,32.432655
37261,175.0
368918,175.0
337189,175.0
3327,175.0
133421,129.7929
30437,125.0
303572,1257.8004
136054,292.64453
312527,23.405846
370874,175.0
140592,150.0
377841,250.45671
71778,150.0
199950,23.405846
190852,58.444008
67830,68.438515
208455,234.35387
462157,175.0
228701,32.432655
329939,288.82172
440520,175.0
367764,32.432655
127480,175.0
186438,218.74455
200433,110.0
200134,32.432655
275380,373.2019
99675,88.351074
307262,175.0
354584,125.0
402847,175.0
90838,175.0
152632,150.0
319489,277.65118
270904,147.0843
107095,280.51218
338868,177.97957
372699,175.0
443059,175.0
430108,457.15817
165124,175.0
377542,396.5122
399562,194.81383
111046,150.0
174685,150.0
391584,8.6605425
174366,175.0
278958,175.0
115864,8.6605425
361314,175.0
421516,175.0
438082,267.738
100374,144.34436
406729,175.0
220801,175.0
416422,175.0
211886,175.0
310911,601.6671
267518,68.438515
280059,311.35947
366682,175.0
67621,8.6605425
192871,160.53651
138413,175.0
119620,7.9563513
11743,42.62381
428813,8.6605425
24097,918.68677
196073,110.0
218231,110.0
22956,708.4752
384151,175.0
283952,318.72882
39085,489.5809
2991,110.0
171726,57.78108
252146,35.241306
324628,175.0
72747,175.0
302444,175.0
10388,150.0
354884,172.54266
288553,32.432655
93869,175.0
108902,546.7039
22811,32.092144
384417,389.6051
238460,299.33484
23802,110.0
422280,194.80597
325172,129.7929
172020,194.80597
187953,175.0
188192,57.78108
330904,95.0
284767,129.7929
205553,150.0
168767,150.0
162077,32.432655
133451,57.78108
93947,175.0
428947,282.1467
83780,40.71433
439983,32.432655
440957,419.1627
279138,175.0
186943,1285.7279
308365,31.687511
19830,227.62358
161385,110.0
290337,800.1281
88664,732.6758
54460,150.0
339332,125.0
168175,20.079008
395119,32.432655
189326,218.74455
451957,522.5568
38900,32.432655
270094,23.405846
18850,474.76096
248185,88.351074
436096,57.78108
252096,175.0
401352,8.6605425
137528,129.7929
463563,76.71095
348067,474.76096
225666,8.6605425
116407,129.7929
195060,482.13278
285841,175.0
3742,150.0
382299,175.0
198550,23.405846
343916,175.0
163262,234.35387
125884,561.16
97581,107.19495
274997,561.16
239207,546.7039
130824,968.2372
45382,645.923
401828,373.2019
382751,129.7929
95025,129.7929
107932,150.0
263896,150.0
384260,8.6605425
139494,23.405846
156849,76.71095
24318,76.99904
370014,110.0
138088,604.7087
459053,427.80045
221251,175.0
349113,175.0
340987,175.0
457374,523.2188
400443,75.034035
62920,175.0
178234,32.432655
253174,51.65062
230748,175.0
20459,175.0
212486,175.0
267172,304.89957
253230,175.0
336004,110.0
102400,57.78108
371546,1817.4135
312746,218.74455
147182,175.0
111255,75.034035
430362,175.0
78582,175.0
179489,150.0
162205,88.351074
279719,95.0
273756,4347.6084
217540,194.81383
59132,144.34436
4009,101.702896
416917,3478.8909
242710,8.6605425
131075,32.432655
274995,175.0
272967,175.0
253851,175.0
20358,175.0
418242,419.1627
134444,1793.0121
257745,160.53651
245057,23.405846
410087,175.0
152121,1032.6945
43641,175.0
453796,624.6308
223879,175.0
351122,727.3098
464067,1549.6484
350083,295.5584
79277,175.0
108719,194.81383
453212,770.356
412138,149.88959
124647,29.742893
144036,2765.2734
264360,175.0
389625,295.5584
361215,175.0
78676,239.6558
13014,194.81383
469938,426.76337
99080,402.81107
275602,234.35387
76205,220.26079
248030,105.77764
160464,58.444008
217583,150.0
382988,234.35387
176349,175.0
288133,175.0
334544,577.8359
239481,129.7929
358651,8.6605425
222577,175.0
249716,8.6605425
142936,175.0
58428,23.405846
455377,2978.36
218295,31.687511
232636,68.438515
133591,175.0
72677,311.35947
69364,83.70903
78826,19.896374
168471,670.3174
453053,150.0
61703,265.35956
275694,175.0
268511,95.0
5672,129.7929
14332,175.0
40515,110.0
200927,23.405846
205809,35.249416
139471,23.405846
240216,374.567
20713,32.432655
115712,977.96454
403403,23.405846
182073,175.0
372698,79.91879
78718,9.259011
417253,175.0
72328,530.90906
395449,175.0
457430,175.0
433971,175.0
223854,175.0
389996,110.0
81076,175.0
450794,175.0
36684,129.7929
261673,175.0
193042,129.7929
31575,153.4105
118716,175.0
471417,125.0
357501,125.0
23711,56.79002
306463,75.034035
375815,271.48535
265063,113.799255
21040,175.0
313742,68.438515
189971,348.8619
465651,194.80597
457228,175.0
264416,10229.787
141028,79.91879
223165,75.034035
309747,575.14465
31744,110.0
122012,232.80136
364994,175.0
28910,23.405846
453067,374.567
344159,8.6605425
406670,337.5182
363709,437.06967
278656,40.0
283676,262.55426
35545,515.2305
260236,175.0
192123,88.351074
92604,175.0
55200,110.0
396999,181.50053
421656,125.0
356745,353.24985
326123,256.74
275406,522.5568
38468,175.0
456363,19.896374
219808,131.81511
288518,175.0
200737,799.7682
268204,20.079008
333629,175.0
147992,323.2795
345452,373.2019
141766,175.0
211660,110.0
202232,175.0
271731,175.0
319163,194.81383
160884,1162.4838
218894,75.034035
52247,799.7682
161708,175.0
187248,144.34436
89364,175.0
154907,162.6113
402253,175.0
150443,23.405846
277332,175.0
446040,129.7929
41219,175.0
2605,175.0
111997,95.50017
163360,175.0
15766,175.0
73892,23.405846
157157,8.6605425
443300,175.0
59200,175.0
204424,150.0
206561,234.35387
422150,175.0
155171,41.93159
236699,847.8289
286932,75.034035
104563,175.0
463437,393.82523
54353,257.92273
49746,175.0
275795,175.0
358546,150.0
136494,175.0
81280,32.432655
457013,8.6605425
374254,175.0
214852,267.6643
65323,335.47845
158330,125.0
321791,11.47729
355143,23.405846
412349,75.034035
85821,419.1627
270726,1.9521576
99867,175.0
21754,23.405846
29745,40.0
291222,68.438515
444941,546.7039
246522,5.1510735
217239,523.2188
47577,175.0
270686,175.0
242875,954.5794
229015,150.0
24659,8354.01
230076,23.405846
201890,175.0
112052,234.35387
148229,175.0
89925,150.0
78685,175.0
462934,110.0
285452,318.72882
461218,110.0
418196,218.74455
411997,175.0
48567,175.0
144332,471.9034
292877,88.351074
241049,150.0
6780,8.6605425
237162,68.438515
235247,8.6605425
86510,129.7929
249602,175.0
426689,175.0
570,175.0
206887,129.7929
17865,95.0
39029,175.0
420914,206.91788
408775,17213.67
206448,129.7929
44034,20.079008
406509,75.034035
459605,495.5723
321388,101.702896
140562,23.405846
175017,383.74985
152710,175.0
62027,457.15817
150584,110.0
150157,437.06967
207687,3081.7769
117279,86.51431
402733,175.0
128222,175.0
229165,2209.166
422855,669.9392
37204,493.3325
155538,119.80199
13050,175.0
109631,580.0881
459909,175.0
69179,418.80283
279689,110.0
454972,338.21002
363010,206.11188
389170,150.0
212885,101.702896
203956,194.81383
413258,88.351074
229263,125.0
382695,110.0
37888,58.444008
461660,95.0
165254,23.405846
296767,175.0
215540,108.41819
158406,88.351074
152415,175.0
46258,23.405846
178008,1245.5747
284450,177.97957
420345,175.0
14226,110.0
131999,68.438515
305628,770.356
470446,175.0
374215,110.0
463377,23.405846
425680,175.0
239840,150.0
123761,175.0
48426,194.81383
97092,267.6643
30566,175.0
401804,175.0
459688,495.5723
181107,23.405846
361488,194.81383
3080,175.0
120497,274.34543
268158,175.0
238759,218.74455
168634,23.405846
126318,32.432655
126708,129.7929
455633,234.35387
218516,100.3642
433983,175.0
272564,234.35387
189311,175.0
103684,93.05734
240523,632.4346
1655,711.9908
156660,911.90717
76055,419.1627
118799,175.0
194476,732.2249
179366,393.82523
386597,1034.6445
65045,157.79736
371908,20.079008
51075,418.80283
389402,23.405846
139026,49.986614
138998,267.6643
428565,182.33975
60188,8.6605425
385379,313.8854
132415,218.74455
115963,125.0
317292,175.0
357167,234.35387
91299,150.0
42826,175.0
329351,175.0
290717,234.35387
45049,129.7929
87129,234.35387
309957,419.1627
40525,32.432655
273347,150.0
132295,175.0
397237,150.0
411528,175.0
417472,110.0
35487,833.7271
51299,110.0
3043,150.0
7272,237.01154
314497,175.0
283562,8.6605425
427611,175.0
254580,175.0
241600,150.0
302172,23.405846
356918,104.95793
98432,8.6605425
462804,125.0
380280,8.6605425
191195,175.0
245035,23.405846
393373,175.0
176594,1159.2257
30926,8.6605425
105194,150.0
144606,32.432655
16922,373.2019
78911,495.5723
59362,147.0843
321786,284.33405
137201,175.46692
373849,23.405846
212418,296.36978
286296,88.351074
185190,31.728462
386790,175.0
352926,528.9564
199235,175.0
132176,175.0
268964,488.6262
322171,150.0
182019,175.0
265572,175.0
73217,175.0
396977,75.034035
239967,35.241306
328777,783.46814
228649,125.0
323169,218.74455
82317,295.5584
150408,101.702896
166125,175.0
195305,129.7929
44099,106.61801
220710,22.203102
295195,77.93322
237150,175.0
47873,177.17448
402883,175.0
397194,190.04453
466972,175.0
209882,175.0
317206,2083.4758
61424,271.48535
81562,175.0
363431,175.0
48893,175.0
251471,101.702896
278403,119.80199
436041,58.444008
21659,175.0
468244,23.405846
145026,218.74455
289805,183.27367
238999,58.444008
348187,943.98926
22265,681.93854
387279,175.0
258882,175.0
209152,277.65118
446620,1488.4043
453452,239.6558
166825,75.034035
17459,160.53651
373055,197.90172
236495,101.702896
101426,22.701653
228396,86.51431
283887,81.84656
8584,0.38884294
34580,163.17705
129774,23.405846
307677,1171.5742
61025,175.0
250750,175.0
136453,23.405846
391143,1204.9584
269044,1824.361
25161,150.0
402328,218.74455
100014,175.0
254757,119.80199
468759,2033.706
460019,35.241306
182402,175.0
55837,242.28996
155494,4347.6084
88813,373.2019
20345,175.0
5802,125.0
416767,8.6605425
222008,175.0
201334,218.74455
74774,257.92273
74139,149.88959
143525,720.77893
210873,239.6558
109805,125.0
105593,175.0
176414,150.0
50439,8.6605425
259991,75.034035
156422,175.0
32595,68.438515
4112,58.074436
225057,194.81383
70885,83.70903
376987,175.0
248644,101.702896
277076,106.43645
398086,75.034035
332387,246.99626
463867,373.2019
5476,150.0
248540,32.432655
160310,32.432655
137352,175.0
45341,7.9563513
142314,75.034035
94934,175.0
347770,119.80199
133869,348.8619
330309,175.0
154411,175.0
273630,175.0
423524,101.702896
197383,418.80283
74039,175.0
283860,135.08699
372000,1111.3256
389328,84.52874
422092,23.405846
301848,95.0
332838,483.95755
281080,218.74455
3075,5.970784
92388,8.6605425
182968,75.034035
357488,373.2019
294434,175.0
197140,125.0
247223,8.6605425
53381,474.76096
60528,129.7929
405242,175.0
168252,234.35387
218547,68.438515
63063,129.7929
378166,28.923183
321582,175.0
262309,175.0
131448,8.6605425
338414,488.6262
165836,150.0
12732,423.2897
5309,110.0
313455,23.405846
2873,427.80045
428914,68.438515
75441,150.0
114969,175.0
445435,8.6605425
144308,260.5569
458328,8.150015
85411,175.1743
423014,239.6558
176888,175.0
368323,175.0
114871,175.0
281190,23.405846
270210,546.7039
19791,110.0
180479,26.222595
201939,150.0
267331,489.5809
106254,136.63237
23788,175.0
312243,19.896374
179060,175.0
258189,32.432655
265093,175.0
157073,175.0
455239,175.0
423301,175.0
419516,464.03543
31089,175.0
247863,32.092144
268838,1332.6495
31350,175.0
164587,175.0
419100,630.8069
76880,175.0
127107,175.0
360295,234.35387
347054,150.0
300960,8.6605425
457705,8.6605425
155716,849.4594
305682,32.432655
350169,8.6605425
344350,482.13278
464117,175.0
84160,234.35387
220288,175.0
438010,125.0
349731,6466.583
190179,8.6605425
152387,175.0
422617,335.29803
317117,150.0
389334,175.0
454331,75.034035
378999,279.95502
469651,150.0
261586,175.0
439990,150.0
57272,175.0
178855,358.20584
250944,332.32178
429797,175.0
418533,175.0
186360,365.49496
305261,175.0
285695,101.702896
368277,175.0
287290,110.0
303577,129.7929
103923,540.0387
365477,234.35387
425023,6938.9526
20466,175.0
76368,68.438515
167646,150.0
345260,75.034035
423542,83.70903
173487,175.0
17568,175.0
335512,150.0
349562,794.96484
32858,175.0
379393,423.2897
333405,20.079008
83785,75.034035
85018,228.03992
140095,150.0
461823,175.0
183053,220.26079
450737,175.0
295029,35.249416
328650,353.8428
329866,304.89957
404747,175.0
47826,110.0
300651,175.0
119932,175.0
433993,129.7929
306875,175.0
230750,234.35387
19524,23.405846
386054,175.0
434523,175.0
427590,175.0
189108,223.45082
392935,895.936
367214,75.034035
307842,75.034035
186617,175.0
240388,175.0
11830,175.0
181100,398.6733
174867,19.896374
1206,175.0
78642,268.2796
66702,175.0
446342,175.0
376400,766.24976
260675,533.4975
37623,175.0
143440,175.0
247675,58.444008
73242,175.0
418298,234.35387
210129,1214.406
346618,110.0
277716,150.0
276859,129.7929
238372,75.034035
56259,23.405846
38717,175.0
374379,129.7929
231004,175.0
123366,23.405846
231557,150.0
225828,175.0
403213,495.5723
221766,5653.6914
459275,150.0
401640,374.567
407953,23.405846
33503,175.0
438684,20.079008
227179,630.8069
70988,175.0
279301,200.00758
131188,175.0
384079,218.74455
77014,1220.6453
58021,150.0
362670,110.0
147129,150.0
191461,175.0
92822,1479.5433
119305,175.0
87759,482.13278
70697,575.50464
450618,129.7929
453744,373.2019
74727,175.0
16212,101.702896
99553,68.438515
322053,175.0
402355,125.0
406574,175.0
294022,150.0
87592,766.24976
272438,175.0
136834,745.37494
188800,138.06888
3741,896.18146
328521,599.15533
282308,75.034035
24685,125.0
268515,125.0
463903,32.432655
24956,125.0
159959,68.438515
363846,150.0
309096,75.034035
261684,150.0
187115,175.0
276526,150.0
347430,977.3734
85927,175.0
191460,75.034035
343660,3072.8435
333914,7.9563513
173077,175.0
79573,8.6605425
196177,175.0
108908,1085.7761
387345,849.92596
51517,150.0
385206,75.034035
96057,304.89957
285953,175.0
95572,175.0
271242,175.0
298531,42.62381
134182,150.0
146031,40.0
375670,58.444008
192070,23.405846
99964,314.78836
460691,1032.6945
82677,175.0
458909,175.0
101298,220.26079
339249,175.0
440116,130.03687
282299,244.3621
18724,280.51218
254972,20.716084
74474,239.6558
233552,111.317375
437963,256.74
208273,175.0
208799,150.0
416153,88.351074
200903,175.0
207547,393.38263
171979,130.03687
193755,175.0
243876,295.5584
152009,175.0
7047,175.0
166684,1573.0132
462199,175.0
416217,20.079008
379924,175.0
201171,175.0
470615,175.0
225150,20.079008
224636,68.438515
305330,150.0
207637,175.0
240208,29.742893
269763,175.0
332973,68.438515
335452,101.702896
318491,88.351074
293714,573.17303
343468,393.82523
403309,175.0
330677,515.2305
217342,68.438515
413860,95.0
353277,256.74
47619,150.0
264698,174.99728
188551,659.49927
253885,110.0
200489,175.0
408067,175.0
377701,175.0
70463,175.0
432523,418.80283
233187,276.6614
144600,175.0
40549,119.80199
240980,175.0
326736,489.5809
338791,150.0
28235,578.834
326406,175.0
116534,197.53337
322754,35.241306
105213,175.0
156293,175.0
64605,265.0974
378016,175.0
182043,1.9521576
38202,175.0
186685,175.0
59560,280.28534
385587,175.0
239622,32.432655
455758,482.13278
379100,132.44652
316591,175.0
450327,105.77764
432034,515.2305
454430,129.7929
215328,75.034035
222142,210.26741
112924,42530.35
371130,23.405846
430007,323.2795
45092,32.432655
237015,20.079008
373606,150.0
345533,101.702896
108847,150.0
325872,515.2305
168764,175.0
425803,1828.3933
261217,175.0
406135,175.0
177837,175.0
319951,489.17273
652,175.0
17280,40.0
69923,125.0
295024,150.0
36474,234.35387
270197,157.88127
8045,559.76447
444995,17709.193
220862,175.0
364818,127.68535
172298,125.0
255546,671.51245
38748,175.0
148340,700.20636
321077,175.0
240385,175.0
346243,5.1510735
302439,8.6605425
1589,282.1467
400091,175.0
143546,81.84656
320267,305.32236
6333,5.1510735
267388,32.092144
145340,356.66367
110717,150.0
338465,175.0
415060,234.35387
266935,175.0
469224,175.0
221129,276.6614
220969,175.0
43345,150.0
51198,56.79002
256266,8.6605425
257034,175.0
458757,8.6605425
470045,23.405846
329186,175.0
308862,23.405846
426956,238.37257
378776,239.6558
194110,6041.7
462298,218.74455
269833,729.9439
3570,175.0
408490,175.0
271166,175.0
149148,182.33975
274054,75.034035
21699,175.0
235723,175.0
363187,125.0
439485,234.35387
423435,113.799255
457764,471.9034
304427,1162.4838
176870,23.405846
140390,482.13278
89511,1793.0121
105170,77.93322
158977,129.7929
464555,175.0
37388,194.81383
104197,175.0
380266,280.28534
107629,175.0
330467,3.9361668
217502,175.0
312894,175.0
253757,175.0
434813,8.6605425
405388,332.32178
264409,267.738
167731,175.0
204292,175.0
349992,175.0
231,175.0
356972,150.0
245009,129.7929
111589,256.74
160574,110.0
102943,150.0
347902,175.0
348502,16.790041
56353,129.7929
23254,175.0
326168,234.35387
421605,8.6605425
318209,75.034035
464322,5.1510735
169782,95.0
80036,32.432655
101322,119.80199
458288,70.0
434534,175.0
259243,175.0
308815,204.90436
405336,32.432655
445012,150.0
443383,234.35387
132859,88.351074
355811,175.0
32751,175.0
376824,2155.6003
134893,68.438515
322364,175.0
404268,175.0
104558,75.034035
187339,831.51715
142194,476.4524
373083,110.0
376338,175.0
55630,175.0
189009,119.80199
184122,6329.838
167050,332.32178
447909,150.0
417098,175.0
144255,649.0442
101997,267.6643
162010,7.9563513
325389,671.2593
368021,58.444008
272724,135.08699
340055,194.80597
298240,175.0
111756,489.5809
198562,175.0
212242,32.432655
188658,77.11351
468057,32.432655
437388,132.44652
243677,46.98599
132597,1028.7352
34470,194.81383
86970,175.0
420340,175.0
195683,175.0
85945,32.432655
203219,107.203735
282563,1208.5361
319075,95.0
141261,175.0
311690,1325.2528
74113,419.1627
398556,68.438515
123170,194.81383
285141,175.0
26619,175.0
226392,234.35387
78849,8.6605425
408609,68.438515
395453,335.29803
417634,95.0
356996,194.81383
70664,175.0
397427,17033.094
154107,101.702896
390829,49.986614
350022,150.0
446339,1024.8408
399368,168.4323
216387,175.0
110821,96.43942
404475,659.49927
423735,194.81383
48718,32.432655
75709,175.0
4654,373.2019
397695,256.74
8785,175.0
432736,75.034035
367292,110.0
120227,175.0
33627,45.596615
254460,150.0
129369,402.82483
191094,175.0
352108,75.034035
194238,175.0
287938,175.0
149912,4585.0522
241957,175.0
317368,175.0
137423,175.0
115008,194.80597
374487,658.67786
178029,194.81383
221123,8.6605425
55374,175.0
335503,23.405846
266787,175.0
221984,150.0
56729,175.0
256845,580.0881
451320,8.6605425
408705,175.0
304717,175.0
322104,23.405846
103443,260.5569
122244,515.2305
303140,175.0
108660,110.0
411757,75.034035
365967,234.35387
230439,20.079008
283505,308.4205
215278,8.6605425
302828,220.26079
454304,101.702896
72971,175.0
342305,150.0
245192,95.0
409931,175.0
363475,31.728462
235265,234.35387
252189,239.6558
151840,125.0
304774,175.0
154165,175.0
261364,175.0
205106,58.444008
411282,131.81511
123533,237.01154
431217,175.0
449770,304.76395
374589,150.0
376741,68.438515
262801,502.1103
272003,175.0
401862,129.7929
459723,8.6605425
146532,766.24976
387292,175.0
297404,32.432655
226593,42.62381
133648,150.0
160852,1790.9768
196113,175.0
205490,32.432655
313950,218.74455
402158,175.0
296179,175.0
106551,175.0
336378,482.13278
340662,169.81169
422806,225.55745
189188,130.03687
188545,194.81383
236731,144.34436
297670,8.6605425
2602,1208.5361
321994,175.0
170820,175.0
415657,169.81169
33118,110.0
95240,23.405846
140675,150.0
145879,68.438515
190579,175.0
181588,175.0
61087,380.15674
380608,4302.461
105084,175.0
34531,175.0
179805,175.0
340728,125.0
370962,405.99054
94366,153.4105
361963,175.0
427094,38.34595
332836,150.0
317162,267.738
339234,20.079008
4331,150.0
26273,8.6605425
24864,68.438515
192603,175.0
367750,425.18387
295569,304.89957
468043,419.1627
153875,129.7929
279875,234.35387
410128,175.0
86999,129.7929
31570,911.90717
164642,84.52874
242728,75.034035
429256,157.79736
61767,766.24976
26127,175.0
121040,175.0
290260,446.06967
249142,279.95502
147653,150.0
402607,175.0
359511,175.0
308180,175.0
50231,95.0
325669,77.93322
161146,57.78108
207247,150.0
252147,175.0
6179,789.7176
266768,234.35387
319347,95.0
276274,150.0
277973,1.9521576
57697,157.79736
409152,575.50464
463411,75.034035
54176,129.7929
139047,175.0
73429,175.0
67845,604.7087
309490,419.1627
455698,239.6558
221653,332.32178
251624,175.0
390080,175.0
60747,489.17273
94343,23.405846
381866,132.44652
5502,8.6605425
86011,8.6605425
347515,175.0
193836,194.80597
8552,129.7929
396896,175.0
452760,175.0
136070,398.63196
48312,175.0
136642,175.0
152013,150.0
13406,175.0
241127,129.7929
168216,194.81383
310316,150.0
12758,59.013416
198717,68.438515
277333,765.6091
392973,150.0
208595,32.432655
93593,38.34595
237069,113.30293
403014,32.432655
271151,175.0
104591,175.0
12651,522.5568
113551,175.0
376507,911.90717
419180,175.0
134658,23.405846
153539,110.0
